PMCID,PMID,NCTID,PMIDs,Randomized,RCT,PMCFILE
PMC4227669,25386752,./NCT0255xxxx/NCT02557386.xml:,<PMID>25386752</PMID>,<allocation>Randomized</allocation>,True,PMC4227669.nxml
PMC3117744,21600028,./NCT0336xxxx/NCT03365999.xml:,<PMID>21600028</PMID>,<allocation>Randomized</allocation>,True,PMC3117744.nxml
PMC3117800,21698100,./NCT0032xxxx/NCT00325819.xml:,<PMID>21698100</PMID>,<allocation>Randomized</allocation>,True,PMC3117800.nxml
PMC3119803,21267599,./NCT0217xxxx/NCT02178826.xml:,<PMID>21267599</PMID>,<allocation>Randomized</allocation>,True,PMC3119803.nxml
PMC4397448,25837184,./NCT0326xxxx/NCT03269760.xml:,<PMID>25837184</PMID>,<allocation>Randomized</allocation>,True,PMC4397448.nxml
PMC4735557,26909151,./NCT0326xxxx/NCT03269760.xml:,<PMID>26909151</PMID>,<allocation>Randomized</allocation>,True,PMC4735557.nxml
PMC4970273,27485745,./NCT0326xxxx/NCT03269760.xml:,<PMID>27485745</PMID>,<allocation>Randomized</allocation>,True,PMC4970273.nxml
PMC3120121,22002455,./NCT0009xxxx/NCT00095303.xml:,<PMID>22002455</PMID>,<allocation>Randomized</allocation>,True,PMC3120121.nxml
PMC3120202,21610123,./NCT0217xxxx/NCT02177643.xml:,<PMID>21610123</PMID>,<allocation>Randomized</allocation>,True,PMC3120202.nxml
PMC3263872,22275450,./NCT0217xxxx/NCT02177643.xml:,<PMID>22275450</PMID>,<allocation>Randomized</allocation>,True,PMC3263872.nxml
PMC3120205,21593292,./NCT0050xxxx/NCT00509925.xml:,<PMID>21593292</PMID>,<allocation>Randomized</allocation>,True,PMC3120205.nxml
PMC3120756,21600066,./NCT0273xxxx/NCT02735265.xml:,<PMID>21600066</PMID>,<allocation>Randomized</allocation>,True,PMC3120756.nxml
PMC3273782,19443914,./NCT0273xxxx/NCT02735265.xml:,<PMID>19443914</PMID>,<allocation>Randomized</allocation>,True,PMC3273782.nxml
PMC3975728,24597650,./NCT0273xxxx/NCT02735265.xml:,<PMID>24597650</PMID>,<allocation>Randomized</allocation>,True,PMC3975728.nxml
PMC3122282,19933540,./NCT0005xxxx/NCT00057135.xml:,<PMID>19933540</PMID>,<allocation>Randomized</allocation>,True,PMC3122282.nxml
PMC3122379,20643699,./NCT0009xxxx/NCT00090064.xml:,<PMID>20643699</PMID>,<allocation>Randomized</allocation>,True,PMC3122379.nxml
PMC3573678,23172889,./NCT0009xxxx/NCT00090064.xml:,<PMID>23172889</PMID>,<allocation>Randomized</allocation>,True,PMC3573678.nxml
PMC3123696,20838998,./NCT0008xxxx/NCT00089960.xml:,<PMID>20838998</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3123696.nxml
PMC4273688,25593753,./NCT0284xxxx/NCT02845947.xml:,<PMID>25593753</PMID>,<allocation>Randomized</allocation>,True,PMC4273688.nxml
PMC3125124,21555324,./NCT0076xxxx/NCT00769457.xml:,<PMID>21555324</PMID>,<allocation>Randomized</allocation>,True,PMC3125124.nxml
PMC3127304,21772685,./NCT0240xxxx/NCT02405689.xml:,<PMID>21772685</PMID>,<allocation>Randomized</allocation>,True,PMC3127304.nxml
PMC3127816,21679402,./NCT0239xxxx/NCT02395939.xml:,<PMID>21679402</PMID>,<allocation>Randomized</allocation>,True,PMC3127816.nxml
PMC4216365,25364300,./NCT0320xxxx/NCT03204344.xml:,<PMID>25364300</PMID>,<allocation>Randomized</allocation>,True,PMC4216365.nxml
PMC5061107,26514824,./NCT0320xxxx/NCT03204344.xml:,<PMID>26514824</PMID>,<allocation>Randomized</allocation>,True,PMC5061107.nxml
PMC3128038,21663651,./NCT0283xxxx/NCT02838992.xml:,<PMID>21663651</PMID>,<allocation>Randomized</allocation>,True,PMC3128038.nxml
PMC3128749,20499120,./NCT0333xxxx/NCT03338036.xml:,<PMID>20499120</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3128749.nxml
PMC4104929,25101026,./NCT0333xxxx/NCT03338036.xml:,<PMID>25101026</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4104929.nxml
PMC4131496,25165461,./NCT0333xxxx/NCT03338036.xml:,<PMID>25165461</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4131496.nxml
PMC3130915,21750611,./NCT0102xxxx/NCT01023464.xml:,<PMID>21750611</PMID>,<allocation>Randomized</allocation>,True,PMC3130915.nxml
PMC3131984,21753869,./NCT0103xxxx/NCT01032733.xml:,<PMID>21753869</PMID>,<allocation>Randomized</allocation>,True,PMC3131984.nxml
PMC3132050,21542893,./NCT0224xxxx/NCT02246088.xml:,<PMID>21542893</PMID>,<allocation>Randomized</allocation>,True,PMC3132050.nxml
PMC3132781,21760955,./NCT0140xxxx/NCT01406691.xml:,<PMID>21760955</PMID>,<allocation>Randomized</allocation>,True,PMC3132781.nxml
PMC3133434,21760813,./NCT0346xxxx/NCT03466242.xml:,<PMID>21760813</PMID>,<allocation>Randomized</allocation>,True,PMC3133434.nxml
PMC4864701,27212773,./NCT0346xxxx/NCT03466242.xml:,<PMID>27212773</PMID>,<allocation>Randomized</allocation>,True,PMC4864701.nxml
PMC4906861,27307665,./NCT0346xxxx/NCT03466242.xml:,<PMID>27307665</PMID>,<allocation>Randomized</allocation>,True,PMC4906861.nxml
PMC5608614,28971157,./NCT0346xxxx/NCT03466242.xml:,<PMID>28971157</PMID>,<allocation>Randomized</allocation>,True,PMC5608614.nxml
PMC5609085,28979762,./NCT0346xxxx/NCT03466242.xml:,<PMID>28979762</PMID>,<allocation>Randomized</allocation>,True,PMC5609085.nxml
PMC3133509,21760724,./NCT0065xxxx/NCT00656747.xml:,<PMID>21760724</PMID>,<allocation>Randomized</allocation>,True,PMC3133509.nxml
PMC3134057,21769286,./NCT0161xxxx/NCT01613664.xml:,<PMID>21769286</PMID>,<allocation>Randomized</allocation>,True,PMC3134057.nxml
PMC3186735,21936895,./NCT0313xxxx/NCT03137836.xml:,<PMID>21936895</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3186735.nxml
PMC3311087,22340137,./NCT0313xxxx/NCT03137836.xml:,<PMID>22340137</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3311087.nxml
PMC4233995,25112481,./NCT0313xxxx/NCT03137836.xml:,<PMID>25112481</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4233995.nxml
PMC3134684,21902955,./NCT0187xxxx/NCT01871896.xml:,<PMID>21902955</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3134684.nxml
PMC3134687,21902958,./NCT0270xxxx/NCT02704663.xml:,<PMID>21902958</PMID>,<allocation>Randomized</allocation>,True,PMC3134687.nxml
PMC3673575,23741110,./NCT0270xxxx/NCT02704663.xml:,<PMID>23741110</PMID>,<allocation>Randomized</allocation>,True,PMC3673575.nxml
PMC3872586,24381621,./NCT0270xxxx/NCT02704663.xml:,<PMID>24381621</PMID>,<allocation>Randomized</allocation>,True,PMC3872586.nxml
PMC3134695,21902942,./NCT0166xxxx/NCT01660048.xml:,<PMID>21902942</PMID>,<allocation>Randomized</allocation>,True,PMC3134695.nxml
PMC3183567,21985715,./NCT0166xxxx/NCT01660048.xml:,<PMID>21985715</PMID>,<allocation>Randomized</allocation>,True,PMC3183567.nxml
PMC3134981,21760857,./NCT0178xxxx/NCT01783483.xml:,<PMID>21760857</PMID>,<allocation>Randomized</allocation>,True,PMC3134981.nxml
PMC3142027,21715526,./NCT0240xxxx/NCT02400450.xml:,<PMID>21715526</PMID>,<allocation>Randomized</allocation>,True,PMC3142027.nxml
PMC3358966,22654403,./NCT0240xxxx/NCT02400450.xml:,<PMID>22654403</PMID>,<allocation>Randomized</allocation>,True,PMC3358966.nxml
PMC3733649,23940694,./NCT0240xxxx/NCT02400450.xml:,<PMID>23940694</PMID>,<allocation>Randomized</allocation>,True,PMC3733649.nxml
PMC3135653,21785625,./NCT0279xxxx/NCT02794506.xml:,<PMID>21785625</PMID>,  an allocation ratio = 1:1. The generated allocation sequences were concealed in closed,False,PMC3135653.nxml
PMC3634985,22763581,./NCT0279xxxx/NCT02794506.xml:,<PMID>22763581</PMID>,  an allocation ratio = 1:1. The generated allocation sequences were concealed in closed,False,PMC3634985.nxml
PMC4468292,26136779,./NCT0279xxxx/NCT02794506.xml:,<PMID>26136779</PMID>,  an allocation ratio = 1:1. The generated allocation sequences were concealed in closed,False,PMC4468292.nxml
PMC3208416,22066036,./NCT0302xxxx/NCT03023124.xml:,<PMID>22066036</PMID>,<allocation>Randomized</allocation>,True,PMC3208416.nxml
PMC3660184,23663788,./NCT0302xxxx/NCT03023124.xml:,<PMID>23663788</PMID>,<allocation>Randomized</allocation>,True,PMC3660184.nxml
PMC3136079,21772732,./NCT0302xxxx/NCT03024372.xml:,<PMID>21772732</PMID>,<allocation>Randomized</allocation>,True,PMC3136079.nxml
PMC4067906,25009514,./NCT0340xxxx/NCT03407352.xml:,<PMID>25009514</PMID>,<allocation>Randomized</allocation>,True,PMC4067906.nxml
PMC3559346,23383037,./NCT0344xxxx/NCT03442192.xml:,<PMID>23383037</PMID>,<allocation>Randomized</allocation>,True,PMC3559346.nxml
PMC4000749,24077970,./NCT0344xxxx/NCT03442192.xml:,<PMID>24077970</PMID>,<allocation>Randomized</allocation>,True,PMC4000749.nxml
PMC4917105,27333000,./NCT0344xxxx/NCT03442192.xml:,<PMID>27333000</PMID>,<allocation>Randomized</allocation>,True,PMC4917105.nxml
PMC5364619,28340589,./NCT0344xxxx/NCT03442192.xml:,<PMID>28340589</PMID>,<allocation>Randomized</allocation>,True,PMC5364619.nxml
PMC3136370,18990724,./NCT0027xxxx/NCT00279942.xml:,<PMID>18990724</PMID>,<allocation>Randomized</allocation>,True,PMC3136370.nxml
PMC3137403,21629249,./NCT0009xxxx/NCT00090220.xml:,<PMID>21629249</PMID>,<allocation>Randomized</allocation>,True,PMC3137403.nxml
PMC3877052,24391768,./NCT0009xxxx/NCT00090220.xml:,<PMID>24391768</PMID>,<allocation>Randomized</allocation>,True,PMC3877052.nxml
PMC4716285,26754643,./NCT0335xxxx/NCT03353298.xml:,<PMID>26754643</PMID>,<allocation>Randomized</allocation>,True,PMC4716285.nxml
PMC4576403,26387933,./NCT0010xxxx/NCT00104299.xml:,<PMID>26387933</PMID>,<allocation>Randomized</allocation>,True,PMC4576403.nxml
PMC3138016,21776221,./NCT0156xxxx/NCT01568541.xml:,<PMID>21776221</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3138016.nxml
PMC3228571,22163207,./NCT0156xxxx/NCT01568541.xml:,<PMID>22163207</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3228571.nxml
PMC3139069,20924757,./NCT0298xxxx/NCT02988609.xml:,<PMID>20924757</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3139069.nxml
PMC4232019,25411289,./NCT0237xxxx/NCT02373943.xml:,<PMID>25411289</PMID>,<allocation>Randomized</allocation>,True,PMC4232019.nxml
PMC3850739,24083628,./NCT0229xxxx/NCT02294799.xml:,<PMID>24083628</PMID>,<allocation>Randomized</allocation>,True,PMC3850739.nxml
PMC3139616,21811554,./NCT0190xxxx/NCT01905059.xml:,<PMID>21811554</PMID>,<allocation>Randomized</allocation>,True,PMC3139616.nxml
PMC3158782,21886816,./NCT0190xxxx/NCT01905059.xml:,<PMID>21886816</PMID>,<allocation>Randomized</allocation>,True,PMC3158782.nxml
PMC3139905,21792370,./NCT0205xxxx/NCT02052050.xml:,<PMID>21792370</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3139905.nxml
PMC3795101,24002485,./NCT0182xxxx/NCT01824940.xml:,<PMID>24002485</PMID>,<allocation>Randomized</allocation>,True,PMC3795101.nxml
PMC3928146,24558364,./NCT0182xxxx/NCT01824940.xml:,<PMID>24558364</PMID>,<allocation>Randomized</allocation>,True,PMC3928146.nxml
PMC4477476,26106478,./NCT0182xxxx/NCT01824940.xml:,<PMID>26106478</PMID>,<allocation>Randomized</allocation>,True,PMC4477476.nxml
PMC4657588,26602304,./NCT0182xxxx/NCT01824940.xml:,<PMID>26602304</PMID>,<allocation>Randomized</allocation>,True,PMC4657588.nxml
PMC4657589,26602296,./NCT0182xxxx/NCT01824940.xml:,<PMID>26602296</PMID>,<allocation>Randomized</allocation>,True,PMC4657589.nxml
PMC4657590,26602297,./NCT0182xxxx/NCT01824940.xml:,<PMID>26602297</PMID>,<allocation>Randomized</allocation>,True,PMC4657590.nxml
PMC4657591,26602298,./NCT0182xxxx/NCT01824940.xml:,<PMID>26602298</PMID>,<allocation>Randomized</allocation>,True,PMC4657591.nxml
PMC4657592,26602299,./NCT0182xxxx/NCT01824940.xml:,<PMID>26602299</PMID>,<allocation>Randomized</allocation>,True,PMC4657592.nxml
PMC4657593,26602300,./NCT0182xxxx/NCT01824940.xml:,<PMID>26602300</PMID>,<allocation>Randomized</allocation>,True,PMC4657593.nxml
PMC5019251,26542185,./NCT0182xxxx/NCT01824940.xml:,<PMID>26542185</PMID>,<allocation>Randomized</allocation>,True,PMC5019251.nxml
PMC5392618,28500823,./NCT0182xxxx/NCT01824940.xml:,<PMID>28500823</PMID>,<allocation>Randomized</allocation>,True,PMC5392618.nxml
PMC3140660,21814595,./NCT0192xxxx/NCT01921283.xml:,<PMID>21814595</PMID>,<allocation>Randomized</allocation>,True,PMC3140660.nxml
PMC3204472,22076219,./NCT0192xxxx/NCT01921283.xml:,<PMID>22076219</PMID>,<allocation>Randomized</allocation>,True,PMC3204472.nxml
PMC3141367,21702900,./NCT0103xxxx/NCT01038570.xml:,<PMID>21702900</PMID>,<allocation>Randomized</allocation>,True,PMC3141367.nxml
PMC3261277,21858456,./NCT0311xxxx/NCT03114371.xml:,<PMID>21858456</PMID>,<allocation>Randomized</allocation>,True,PMC3261277.nxml
PMC4995545,26503762,./NCT0311xxxx/NCT03114371.xml:,<PMID>26503762</PMID>,<allocation>Randomized</allocation>,True,PMC4995545.nxml
PMC3141500,21658226,./NCT0290xxxx/NCT02903537.xml:,<PMID>21658226</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3141500.nxml
PMC3161299,21680720,./NCT0290xxxx/NCT02903537.xml:,<PMID>21680720</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3161299.nxml
PMC4706930,26819498,./NCT0290xxxx/NCT02903537.xml:,<PMID>26819498</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4706930.nxml
PMC4874005,27207486,./NCT0290xxxx/NCT02903537.xml:,<PMID>27207486</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4874005.nxml
PMC5264217,27117700,./NCT0290xxxx/NCT02903537.xml:,<PMID>27117700</PMID>,<allocation>Non-Randomized</allocation>,False,PMC5264217.nxml
PMC3542098,23281722,./NCT0197xxxx/NCT01975870.xml:,<PMID>23281722</PMID>,<allocation>Randomized</allocation>,True,PMC3542098.nxml
PMC3142054,21715522,./NCT0143xxxx/NCT01438632.xml:,<PMID>21715522</PMID>,<allocation>Randomized</allocation>,True,PMC3142054.nxml
PMC3816925,24089542,./NCT0244xxxx/NCT02443714.xml:,<PMID>24089542</PMID>,<allocation>Randomized</allocation>,True,PMC3816925.nxml
PMC3142667,21502953,./NCT0097xxxx/NCT00976066.xml:,<PMID>21502953</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3142667.nxml
PMC3142702,21822427,./NCT0154xxxx/NCT01542138.xml:,<PMID>21822427</PMID>,<allocation>Randomized</allocation>,True,PMC3142702.nxml
PMC3142758,21808590,./NCT0270xxxx/NCT02706938.xml:,<PMID>21808590</PMID>,"  during the first 6 week period. After a 2 week washout period, allocation will be crossed and",False,PMC3142758.nxml
PMC3352219,20452898,./NCT0270xxxx/NCT02706938.xml:,<PMID>20452898</PMID>,"  during the first 6 week period. After a 2 week washout period, allocation will be crossed and",False,PMC3352219.nxml
PMC3895611,24466446,./NCT0270xxxx/NCT02706938.xml:,<PMID>24466446</PMID>,"  during the first 6 week period. After a 2 week washout period, allocation will be crossed and",False,PMC3895611.nxml
PMC3674264,23778494,./NCT0302xxxx/NCT03021161.xml:,<PMID>23778494</PMID>,<allocation>Randomized</allocation>,True,PMC3674264.nxml
PMC4240310,25419479,./NCT0302xxxx/NCT03021161.xml:,<PMID>25419479</PMID>,<allocation>Randomized</allocation>,True,PMC4240310.nxml
PMC4307749,25628773,./NCT0302xxxx/NCT03021161.xml:,<PMID>25628773</PMID>,<allocation>Randomized</allocation>,True,PMC4307749.nxml
PMC4382984,25883597,./NCT0302xxxx/NCT03021161.xml:,<PMID>25883597</PMID>,<allocation>Randomized</allocation>,True,PMC4382984.nxml
PMC3143950,21808696,./NCT0219xxxx/NCT02193841.xml:,<PMID>21808696</PMID>,<allocation>Randomized</allocation>,True,PMC3143950.nxml
PMC3143987,21808683,./NCT0262xxxx/NCT02621255.xml:,<PMID>21808683</PMID>,<allocation>Randomized</allocation>,True,PMC3143987.nxml
PMC4006874,24788647,./NCT0262xxxx/NCT02621255.xml:,<PMID>24788647</PMID>,<allocation>Randomized</allocation>,True,PMC4006874.nxml
PMC4552000,26315217,./NCT0341xxxx/NCT03418857.xml:,<PMID>26315217</PMID>,<allocation>Randomized</allocation>,True,PMC4552000.nxml
PMC3144215,21818180,./NCT0318xxxx/NCT03187964.xml:,<PMID>21818180</PMID>,<allocation>Randomized</allocation>,True,PMC3144215.nxml
PMC3144775,21814467,./NCT0294xxxx/NCT02942238.xml:,<PMID>21814467</PMID>,<allocation>Randomized</allocation>,True,PMC3144775.nxml
PMC3145073,21663949,./NCT0012xxxx/NCT00125593.xml:,<PMID>21663949</PMID>,<allocation>Randomized</allocation>,True,PMC3145073.nxml
PMC3145089,21732031,./NCT0331xxxx/NCT03310112.xml:,<PMID>21732031</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3145089.nxml
PMC4324839,25671579,./NCT0331xxxx/NCT03310112.xml:,<PMID>25671579</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4324839.nxml
PMC3145370,19734256,./NCT0096xxxx/NCT00964847.xml:,<PMID>19734256</PMID>,<allocation>Randomized</allocation>,True,PMC3145370.nxml
PMC3146159,21804697,./NCT0200xxxx/NCT02004834.xml:,<PMID>21804697</PMID>,<allocation>Randomized</allocation>,True,PMC3146159.nxml
PMC3146163,21804711,./NCT0336xxxx/NCT03361397.xml:,<PMID>21804711</PMID>,<allocation>Randomized</allocation>,True,PMC3146163.nxml
PMC3146167,21804715,./NCT0325xxxx/NCT03257800.xml:,<PMID>21804715</PMID>,<allocation>Randomized</allocation>,True,PMC3146167.nxml
PMC3146394,21651803,./NCT0248xxxx/NCT02480582.xml:,<PMID>21651803</PMID>,<allocation>Randomized</allocation>,True,PMC3146394.nxml
PMC5013256,27656142,./NCT0071xxxx/NCT00711971.xml:,<PMID>27656142</PMID>,<allocation>Randomized</allocation>,True,PMC5013256.nxml
PMC3146893,21736740,./NCT0239xxxx/NCT02394171.xml:,<PMID>21736740</PMID>,<allocation>Randomized</allocation>,True,PMC3146893.nxml
PMC3361275,22666558,./NCT0239xxxx/NCT02394171.xml:,<PMID>22666558</PMID>,<allocation>Randomized</allocation>,True,PMC3361275.nxml
PMC5396280,28067007,./NCT0334xxxx/NCT03340688.xml:,<PMID>28067007</PMID>,<allocation>Randomized</allocation>,True,PMC5396280.nxml
PMC3156250,21847343,./NCT0246xxxx/NCT02463916.xml:,<PMID>21847343</PMID>,<allocation>Randomized</allocation>,True,PMC3156250.nxml
PMC5063917,27773990,./NCT0325xxxx/NCT03257202.xml:,<PMID>27773990</PMID>,<allocation>Randomized</allocation>,True,PMC5063917.nxml
PMC3148241,21829679,./NCT0336xxxx/NCT03369145.xml:,<PMID>21829679</PMID>,<allocation>Randomized</allocation>,True,PMC3148241.nxml
PMC4827002,26499438,./NCT0336xxxx/NCT03369145.xml:,<PMID>26499438</PMID>,<allocation>Randomized</allocation>,True,PMC4827002.nxml
PMC3148573,21693034,./NCT0277xxxx/NCT02775877.xml:,<PMID>21693034</PMID>,<allocation>Randomized</allocation>,True,PMC3148573.nxml
PMC3857067,24348019,./NCT0277xxxx/NCT02775877.xml:,<PMID>24348019</PMID>,<allocation>Randomized</allocation>,True,PMC3857067.nxml
PMC3148860,21902964,./NCT0162xxxx/NCT01623427.xml:,<PMID>21902964</PMID>,<allocation>Randomized</allocation>,True,PMC3148860.nxml
PMC4221721,25344427,./NCT0083xxxx/NCT00830596.xml:,<PMID>25344427</PMID>,<allocation>Randomized</allocation>,True,PMC4221721.nxml
PMC3149136,21860572,./NCT0287xxxx/NCT02870504.xml:,<PMID>21860572</PMID>,<allocation>Randomized</allocation>,True,PMC3149136.nxml
PMC3150153,21826120,./NCT0235xxxx/NCT02357303.xml:,<PMID>21826120</PMID>,<allocation>Randomized</allocation>,True,PMC3150153.nxml
PMC3401621,22866258,./NCT0235xxxx/NCT02357303.xml:,<PMID>22866258</PMID>,<allocation>Randomized</allocation>,True,PMC3401621.nxml
PMC3150253,21703003,./NCT0336xxxx/NCT03367468.xml:,<PMID>21703003</PMID>,<allocation>Randomized</allocation>,True,PMC3150253.nxml
PMC3927021,24567688,./NCT0336xxxx/NCT03367468.xml:,<PMID>24567688</PMID>,<allocation>Randomized</allocation>,True,PMC3927021.nxml
PMC3150475,21845052,./NCT0168xxxx/NCT01687751.xml:,<PMID>21845052</PMID>,<allocation>Randomized</allocation>,True,PMC3150475.nxml
PMC5008512,26656367,./NCT0318xxxx/NCT03183115.xml:,<PMID>26656367</PMID>,<allocation>Randomized</allocation>,True,PMC5008512.nxml
PMC3152758,21860731,./NCT0048xxxx/NCT00485732.xml:,<PMID>21860731</PMID>,<allocation>Randomized</allocation>,True,PMC3152758.nxml
PMC3153386,19653811,./NCT0134xxxx/NCT01343771.xml:,<PMID>19653811</PMID>,<allocation>Randomized</allocation>,True,PMC3153386.nxml
PMC4662764,26622281,./NCT0302xxxx/NCT03029494.xml:,<PMID>26622281</PMID>,<allocation>Randomized</allocation>,True,PMC4662764.nxml
PMC3154169,21736710,./NCT0337xxxx/NCT03379168.xml:,<PMID>21736710</PMID>,<allocation>Randomized</allocation>,True,PMC3154169.nxml
PMC3445147,23015907,./NCT0337xxxx/NCT03379168.xml:,<PMID>23015907</PMID>,<allocation>Randomized</allocation>,True,PMC3445147.nxml
PMC4591586,26435835,./NCT0337xxxx/NCT03379168.xml:,<PMID>26435835</PMID>,<allocation>Randomized</allocation>,True,PMC4591586.nxml
PMC4834467,27123466,./NCT0337xxxx/NCT03379168.xml:,<PMID>27123466</PMID>,<allocation>Randomized</allocation>,True,PMC4834467.nxml
PMC4972861,27547712,./NCT0337xxxx/NCT03379168.xml:,<PMID>27547712</PMID>,<allocation>Randomized</allocation>,True,PMC4972861.nxml
PMC3154543,21774563,./NCT0029xxxx/NCT00293059.xml:,<PMID>21774563</PMID>,<allocation>Randomized</allocation>,True,PMC3154543.nxml
PMC3422106,22927764,./NCT0030xxxx/NCT00307801.xml:,<PMID>22927764</PMID>,<allocation>Randomized</allocation>,True,PMC3422106.nxml
PMC3177730,21873560,./NCT0349xxxx/NCT03496948.xml:,<PMID>21873560</PMID>,<allocation>Randomized</allocation>,True,PMC3177730.nxml
PMC3910685,24467875,./NCT0349xxxx/NCT03496948.xml:,<PMID>24467875</PMID>,<allocation>Randomized</allocation>,True,PMC3910685.nxml
PMC4309051,24850615,./NCT0349xxxx/NCT03496948.xml:,<PMID>24850615</PMID>,<allocation>Randomized</allocation>,True,PMC4309051.nxml
PMC4323792,25237048,./NCT0349xxxx/NCT03496948.xml:,<PMID>25237048</PMID>,<allocation>Randomized</allocation>,True,PMC4323792.nxml
