PMCID,RCT,PMCFILE
PMC3820045,True,PMC3820045.nxml
PMC3833266,True,PMC3833266.nxml
PMC4127822,True,PMC4127822.nxml
PMC4133883,True,PMC4133883.nxml
PMC4427495,True,PMC4427495.nxml
PMC4717600,True,PMC4717600.nxml
PMC2740332,True,PMC2740332.nxml
PMC280702,True,PMC280702.nxml
PMC509423,True,PMC509423.nxml
PMC2219963,False,PMC2219963.nxml
PMC280704,True,PMC280704.nxml
PMC2760542,True,PMC2760542.nxml
PMC3376506,True,PMC3376506.nxml
PMC2184317,True,PMC2184317.nxml
PMC2736161,True,PMC2736161.nxml
PMC3353178,True,PMC3353178.nxml
PMC3418594,True,PMC3418594.nxml
PMC3669011,True,PMC3669011.nxml
PMC1215519,True,PMC1215519.nxml
PMC3776183,True,PMC3776183.nxml
PMC4379378,True,PMC4379378.nxml
PMC3471010,False,PMC3471010.nxml
PMC3499386,False,PMC3499386.nxml
PMC4446786,False,PMC4446786.nxml
PMC293476,True,PMC293476.nxml
PMC4182751,True,PMC4182751.nxml
PMC3429057,True,PMC3429057.nxml
PMC2584129,True,PMC2584129.nxml
PMC2628612,True,PMC2628612.nxml
PMC2890370,True,PMC2890370.nxml
PMC2948922,True,PMC2948922.nxml
PMC3069035,True,PMC3069035.nxml
PMC2628704,True,PMC2628704.nxml
PMC2752935,True,PMC2752935.nxml
PMC2930213,False,PMC2930213.nxml
PMC3654162,False,PMC3654162.nxml
PMC2323567,False,PMC2323567.nxml
PMC2984567,False,PMC2984567.nxml
PMC3341451,False,PMC3341451.nxml
PMC3901722,False,PMC3901722.nxml
PMC1977083,False,PMC1977083.nxml
PMC1977378,False,PMC1977378.nxml
PMC2001821,False,PMC2001821.nxml
PMC2074415,False,PMC2074415.nxml
PMC2246822,False,PMC2246822.nxml
PMC2363380,False,PMC2363380.nxml
PMC2363848,False,PMC2363848.nxml
PMC2363858,False,PMC2363858.nxml
PMC2364216,False,PMC2364216.nxml
PMC2374389,False,PMC2374389.nxml
PMC2777864,False,PMC2777864.nxml
PMC3032734,False,PMC3032734.nxml
PMC3350495,False,PMC3350495.nxml
PMC3645992,False,PMC3645992.nxml
PMC3056453,True,PMC3056453.nxml
PMC3225631,True,PMC3225631.nxml
PMC3376516,True,PMC3376516.nxml
PMC2887201,True,PMC2887201.nxml
PMC317298,True,PMC317298.nxml
PMC317391,True,PMC317391.nxml
PMC320494,True,PMC320494.nxml
PMC3098272,True,PMC3098272.nxml
PMC3540040,True,PMC3540040.nxml
PMC3903371,True,PMC3903371.nxml
PMC3911435,True,PMC3911435.nxml
PMC4227574,True,PMC4227574.nxml
PMC4368385,True,PMC4368385.nxml
PMC4692017,True,PMC4692017.nxml
PMC4916936,True,PMC4916936.nxml
PMC3234244,True,PMC3234244.nxml
PMC522837,True,PMC522837.nxml
PMC3222072,True,PMC3222072.nxml
PMC2731024,True,PMC2731024.nxml
PMC3687261,True,PMC3687261.nxml
PMC331419,True,PMC331419.nxml
PMC2613561,True,PMC2613561.nxml
PMC3875422,True,PMC3875422.nxml
PMC4292070,True,PMC4292070.nxml
PMC2889777,False,PMC2889777.nxml
PMC3609565,False,PMC3609565.nxml
PMC2082019,False,PMC2082019.nxml
PMC2839222,False,PMC2839222.nxml
PMC3859499,False,PMC3859499.nxml
PMC4241581,False,PMC4241581.nxml
PMC4248450,False,PMC4248450.nxml
PMC5064753,False,PMC5064753.nxml
PMC548136,True,PMC548136.nxml
PMC1131923,True,PMC1131923.nxml
PMC3614576,True,PMC3614576.nxml
PMC2786887,False,PMC2786887.nxml
PMC2965569,False,PMC2965569.nxml
PMC3056127,False,PMC3056127.nxml
PMC3185016,False,PMC3185016.nxml
PMC3235532,False,PMC3235532.nxml
PMC3626376,False,PMC3626376.nxml
PMC3798205,False,PMC3798205.nxml
PMC3857158,False,PMC3857158.nxml
PMC4922054,False,PMC4922054.nxml
PMC5357269,False,PMC5357269.nxml
PMC2630838,True,PMC2630838.nxml
PMC2774652,True,PMC2774652.nxml
PMC3264514,False,PMC3264514.nxml
PMC1896187,True,PMC1896187.nxml
PMC4109379,True,PMC4109379.nxml
PMC4724366,True,PMC4724366.nxml
PMC5240090,True,PMC5240090.nxml
PMC2410150,False,PMC2410150.nxml
PMC2804591,True,PMC2804591.nxml
PMC3689079,True,PMC3689079.nxml
PMC4301821,True,PMC4301821.nxml
PMC4455224,True,PMC4455224.nxml
PMC4837544,True,PMC4837544.nxml
PMC1434486,True,PMC1434486.nxml
PMC2360730,True,PMC2360730.nxml
PMC2375092,True,PMC2375092.nxml
PMC2212434,True,PMC2212434.nxml
PMC3001414,True,PMC3001414.nxml
PMC3118349,True,PMC3118349.nxml
PMC3244405,True,PMC3244405.nxml
PMC1298286,True,PMC1298286.nxml
PMC3749332,True,PMC3749332.nxml
PMC2522335,True,PMC2522335.nxml
PMC3447826,True,PMC3447826.nxml
PMC3240798,True,PMC3240798.nxml
PMC3114499,False,PMC3114499.nxml
PMC5099899,False,PMC5099899.nxml
PMC1065070,True,PMC1065070.nxml
PMC1175916,True,PMC1175916.nxml
PMC1175924,True,PMC1175924.nxml
PMC3226171,True,PMC3226171.nxml
PMC1479389,True,PMC1479389.nxml
PMC2655431,True,PMC2655431.nxml
PMC2655647,True,PMC2655647.nxml
PMC3594764,True,PMC3594764.nxml
PMC3695860,True,PMC3695860.nxml
PMC4640538,True,PMC4640538.nxml
PMC1819370,True,PMC1819370.nxml
PMC4499112,True,PMC4499112.nxml
PMC5210391,True,PMC5210391.nxml
PMC3057321,False,PMC3057321.nxml
PMC3840333,False,PMC3840333.nxml
PMC3938547,False,PMC3938547.nxml
PMC4055911,False,PMC4055911.nxml
PMC4972947,False,PMC4972947.nxml
PMC2717450,True,PMC2717450.nxml
PMC2603063,True,PMC2603063.nxml
PMC2975843,True,PMC2975843.nxml
PMC3400483,True,PMC3400483.nxml
PMC3506928,True,PMC3506928.nxml
PMC4397698,True,PMC4397698.nxml
PMC3284734,True,PMC3284734.nxml
PMC4152681,True,PMC4152681.nxml
PMC5058904,True,PMC5058904.nxml
PMC1972343,True,PMC1972343.nxml
PMC3159983,True,PMC3159983.nxml
PMC3797641,True,PMC3797641.nxml
PMC3811994,True,PMC3811994.nxml
PMC3950514,True,PMC3950514.nxml
PMC394345,True,PMC394345.nxml
PMC2935975,True,PMC2935975.nxml
PMC3342372,True,PMC3342372.nxml
PMC3389237,True,PMC3389237.nxml
PMC3430092,True,PMC3430092.nxml
PMC3580879,True,PMC3580879.nxml
PMC4001072,True,PMC4001072.nxml
PMC2193752,True,PMC2193752.nxml
PMC2815818,True,PMC2815818.nxml
PMC3663671,True,PMC3663671.nxml
PMC4302483,True,PMC4302483.nxml
PMC404462,True,PMC404462.nxml
PMC3872721,False,PMC3872721.nxml
PMC4119241,False,PMC4119241.nxml
PMC4153638,False,PMC4153638.nxml
PMC4547053,False,PMC4547053.nxml
PMC4936999,False,PMC4936999.nxml
PMC1550557,True,PMC1550557.nxml
PMC2763403,True,PMC2763403.nxml
PMC2974914,True,PMC2974914.nxml
PMC3048542,True,PMC3048542.nxml
PMC2664325,True,PMC2664325.nxml
PMC2789095,True,PMC2789095.nxml
PMC3859987,True,PMC3859987.nxml
PMC4604320,True,PMC4604320.nxml
PMC4822287,True,PMC4822287.nxml
PMC4886662,True,PMC4886662.nxml
PMC5006193,True,PMC5006193.nxml
PMC5078156,True,PMC5078156.nxml
PMC5339726,True,PMC5339726.nxml
PMC5652021,True,PMC5652021.nxml
PMC5736941,True,PMC5736941.nxml
PMC2944211,True,PMC2944211.nxml
PMC3108768,True,PMC3108768.nxml
PMC3346807,True,PMC3346807.nxml
PMC3396250,True,PMC3396250.nxml
PMC3931618,True,PMC3931618.nxml
PMC3998727,True,PMC3998727.nxml
PMC4729166,True,PMC4729166.nxml
PMC416483,True,PMC416483.nxml
PMC2276514,False,PMC2276514.nxml
PMC3219630,False,PMC3219630.nxml
PMC3953486,True,PMC3953486.nxml
PMC4064274,True,PMC4064274.nxml
PMC4573091,True,PMC4573091.nxml
PMC3999391,False,PMC3999391.nxml
PMC420055,True,PMC420055.nxml
PMC420245,False,PMC420245.nxml
PMC4561451,False,PMC4561451.nxml
PMC4710909,False,PMC4710909.nxml
PMC420256,True,PMC420256.nxml
PMC420258,True,PMC420258.nxml
PMC420463,True,PMC420463.nxml
PMC2176140,False,PMC2176140.nxml
PMC2971706,False,PMC2971706.nxml
PMC4464872,True,PMC4464872.nxml
PMC2890364,False,PMC2890364.nxml
PMC2992193,False,PMC2992193.nxml
PMC3379615,False,PMC3379615.nxml
PMC3478551,False,PMC3478551.nxml
PMC3781538,False,PMC3781538.nxml
PMC2188474,True,PMC2188474.nxml
PMC2780819,True,PMC2780819.nxml
PMC4937252,True,PMC4937252.nxml
PMC4943247,True,PMC4943247.nxml
PMC4737100,True,PMC4737100.nxml
PMC3357223,True,PMC3357223.nxml
PMC3593184,True,PMC3593184.nxml
PMC3631867,True,PMC3631867.nxml
PMC3654568,True,PMC3654568.nxml
PMC3714520,True,PMC3714520.nxml
PMC3747923,True,PMC3747923.nxml
PMC3825495,True,PMC3825495.nxml
PMC4244681,True,PMC4244681.nxml
PMC4542268,True,PMC4542268.nxml
PMC2694761,True,PMC2694761.nxml
PMC3585785,True,PMC3585785.nxml
PMC1458517,False,PMC1458517.nxml
PMC4992165,False,PMC4992165.nxml
PMC5011395,True,PMC5011395.nxml
PMC5014406,True,PMC5014406.nxml
PMC3225588,True,PMC3225588.nxml
PMC3462671,True,PMC3462671.nxml
PMC2147051,True,PMC2147051.nxml
PMC3515774,True,PMC3515774.nxml
PMC3609580,True,PMC3609580.nxml
PMC4710848,False,PMC4710848.nxml
PMC1282584,True,PMC1282584.nxml
PMC3297750,False,PMC3297750.nxml
PMC3814220,False,PMC3814220.nxml
PMC1802746,True,PMC1802746.nxml
PMC2893513,True,PMC2893513.nxml
PMC2180621,True,PMC2180621.nxml
PMC1164434,True,PMC1164434.nxml
PMC468883,True,PMC468883.nxml
PMC2689469,True,PMC2689469.nxml
PMC3420537,True,PMC3420537.nxml
PMC4571061,True,PMC4571061.nxml
PMC5404124,True,PMC5404124.nxml
PMC2946956,True,PMC2946956.nxml
PMC1550624,True,PMC1550624.nxml
PMC2373885,True,PMC2373885.nxml
PMC3927046,True,PMC3927046.nxml
PMC2766417,True,PMC2766417.nxml
PMC4396167,True,PMC4396167.nxml
PMC479701,True,PMC479701.nxml
PMC483056,True,PMC483056.nxml
PMC5529983,True,PMC5529983.nxml
PMC3176617,True,PMC3176617.nxml
PMC2989907,False,PMC2989907.nxml
PMC2842293,False,PMC2842293.nxml
PMC3292577,False,PMC3292577.nxml
PMC1550631,True,PMC1550631.nxml
PMC2630833,True,PMC2630833.nxml
PMC2653635,True,PMC2653635.nxml
PMC2947358,True,PMC2947358.nxml
PMC3363296,True,PMC3363296.nxml
PMC4839526,True,PMC4839526.nxml
PMC3137804,True,PMC3137804.nxml
PMC3302855,True,PMC3302855.nxml
PMC4292673,True,PMC4292673.nxml
PMC1269450,True,PMC1269450.nxml
PMC2151901,True,PMC2151901.nxml
PMC2911766,True,PMC2911766.nxml
PMC2074317,True,PMC2074317.nxml
PMC2698167,False,PMC2698167.nxml
PMC2562377,True,PMC2562377.nxml
PMC4574803,True,PMC4574803.nxml
PMC4620765,True,PMC4620765.nxml
PMC4660534,True,PMC4660534.nxml
PMC3000767,True,PMC3000767.nxml
PMC3045060,True,PMC3045060.nxml
PMC3225458,True,PMC3225458.nxml
PMC506781,True,PMC506781.nxml
PMC2367697,True,PMC2367697.nxml
PMC2638696,True,PMC2638696.nxml
PMC1808482,True,PMC1808482.nxml
PMC1885964,True,PMC1885964.nxml
PMC2713647,True,PMC2713647.nxml
PMC2750212,True,PMC2750212.nxml
PMC2768193,True,PMC2768193.nxml
PMC2952914,True,PMC2952914.nxml
PMC3609559,True,PMC3609559.nxml
PMC3401998,True,PMC3401998.nxml
PMC3921111,True,PMC3921111.nxml
PMC4196900,True,PMC4196900.nxml
PMC2864418,True,PMC2864418.nxml
PMC3279539,True,PMC3279539.nxml
PMC3374073,True,PMC3374073.nxml
PMC4282212,True,PMC4282212.nxml
PMC4915289,True,PMC4915289.nxml
PMC3249211,False,PMC3249211.nxml
PMC2190997,False,PMC2190997.nxml
PMC2276862,False,PMC2276862.nxml
PMC2440546,False,PMC2440546.nxml
PMC2602972,False,PMC2602972.nxml
PMC4038809,True,PMC4038809.nxml
PMC4676635,True,PMC4676635.nxml
PMC3263081,True,PMC3263081.nxml
PMC3291455,True,PMC3291455.nxml
PMC515310,True,PMC515310.nxml
PMC3391253,True,PMC3391253.nxml
PMC2259177,True,PMC2259177.nxml
PMC2711974,True,PMC2711974.nxml
PMC2712675,True,PMC2712675.nxml
PMC4063861,True,PMC4063861.nxml
PMC2845804,True,PMC2845804.nxml
PMC1088011,True,PMC1088011.nxml
PMC3488196,True,PMC3488196.nxml
PMC3272681,True,PMC3272681.nxml
PMC2253608,True,PMC2253608.nxml
PMC2844794,True,PMC2844794.nxml
PMC3036635,True,PMC3036635.nxml
PMC3045905,True,PMC3045905.nxml
PMC3136538,True,PMC3136538.nxml
PMC519027,True,PMC519027.nxml
PMC526383,True,PMC526383.nxml
PMC3221582,True,PMC3221582.nxml
PMC3751013,True,PMC3751013.nxml
PMC521499,True,PMC521499.nxml
PMC2965084,True,PMC2965084.nxml
PMC522750,False,PMC522750.nxml
PMC522829,True,PMC522829.nxml
PMC5228657,True,PMC5228657.nxml
PMC522836,True,PMC522836.nxml
PMC522841,True,PMC522841.nxml
PMC1550874,True,PMC1550874.nxml
PMC2206478,True,PMC2206478.nxml
PMC2874544,False,PMC2874544.nxml
PMC522852,True,PMC522852.nxml
PMC3145266,True,PMC3145266.nxml
PMC3260161,True,PMC3260161.nxml
PMC3691494,True,PMC3691494.nxml
PMC3902401,True,PMC3902401.nxml
PMC3937164,True,PMC3937164.nxml
PMC4122823,True,PMC4122823.nxml
PMC4388666,True,PMC4388666.nxml
PMC4843590,True,PMC4843590.nxml
PMC4971968,True,PMC4971968.nxml
PMC5114218,True,PMC5114218.nxml
PMC522854,True,PMC522854.nxml
PMC2391266,True,PMC2391266.nxml
PMC3219979,True,PMC3219979.nxml
PMC3467226,True,PMC3467226.nxml
PMC3836814,True,PMC3836814.nxml
PMC3111202,True,PMC3111202.nxml
PMC523824,True,PMC523824.nxml
PMC3052304,True,PMC3052304.nxml
PMC3712949,True,PMC3712949.nxml
PMC3995010,True,PMC3995010.nxml
PMC3070868,True,PMC3070868.nxml
PMC1781596,True,PMC1781596.nxml
PMC3166159,True,PMC3166159.nxml
PMC529273,True,PMC529273.nxml
PMC1948011,True,PMC1948011.nxml
PMC538519,True,PMC538519.nxml
PMC539050,True,PMC539050.nxml
PMC2941743,True,PMC2941743.nxml
PMC3125169,True,PMC3125169.nxml
PMC3163506,True,PMC3163506.nxml
PMC2292747,True,PMC2292747.nxml
PMC2374895,True,PMC2374895.nxml
PMC2996318,True,PMC2996318.nxml
PMC3192247,True,PMC3192247.nxml
PMC3719000,True,PMC3719000.nxml
PMC4214904,True,PMC4214904.nxml
PMC4449308,True,PMC4449308.nxml
PMC4464079,True,PMC4464079.nxml
PMC4477877,True,PMC4477877.nxml
PMC4529108,True,PMC4529108.nxml
PMC4544058,True,PMC4544058.nxml
PMC4553269,True,PMC4553269.nxml
PMC4684709,True,PMC4684709.nxml
PMC4742280,True,PMC4742280.nxml
PMC4754340,True,PMC4754340.nxml
PMC5288281,True,PMC5288281.nxml
PMC5462853,True,PMC5462853.nxml
PMC539287,True,PMC539287.nxml
PMC1997115,True,PMC1997115.nxml
PMC3145217,True,PMC3145217.nxml
PMC3357387,True,PMC3357387.nxml
PMC3570379,True,PMC3570379.nxml
PMC4198934,True,PMC4198934.nxml
PMC543447,True,PMC543447.nxml
PMC3279306,True,PMC3279306.nxml
PMC544832,False,PMC544832.nxml
PMC545196,True,PMC545196.nxml
PMC2789094,True,PMC2789094.nxml
PMC3037542,True,PMC3037542.nxml
PMC3253098,True,PMC3253098.nxml
PMC3269430,True,PMC3269430.nxml
PMC3658965,True,PMC3658965.nxml
PMC3842644,True,PMC3842644.nxml
PMC3893456,True,PMC3893456.nxml
PMC3914366,True,PMC3914366.nxml
PMC3015093,True,PMC3015093.nxml
PMC3015099,True,PMC3015099.nxml
PMC3446437,True,PMC3446437.nxml
PMC3916085,True,PMC3916085.nxml
PMC546406,True,PMC546406.nxml
PMC3759244,True,PMC3759244.nxml
PMC3804992,True,PMC3804992.nxml
PMC4146174,True,PMC4146174.nxml
PMC4522120,True,PMC4522120.nxml
PMC4540816,True,PMC4540816.nxml
PMC2847206,True,PMC2847206.nxml
PMC3758995,True,PMC3758995.nxml
PMC4198781,True,PMC4198781.nxml
PMC2410292,True,PMC2410292.nxml
PMC3671690,False,PMC3671690.nxml
PMC4424166,False,PMC4424166.nxml
PMC3834721,True,PMC3834721.nxml
PMC3853744,True,PMC3853744.nxml
PMC554088,True,PMC554088.nxml
PMC3281202,False,PMC3281202.nxml
PMC2563038,False,PMC2563038.nxml
PMC5504142,True,PMC5504142.nxml
PMC555749,False,PMC555749.nxml
PMC2394347,True,PMC2394347.nxml
PMC2816794,True,PMC2816794.nxml
PMC3084991,True,PMC3084991.nxml
PMC3170462,True,PMC3170462.nxml
PMC2738964,True,PMC2738964.nxml
PMC3290044,True,PMC3290044.nxml
PMC3410172,True,PMC3410172.nxml
PMC3976443,True,PMC3976443.nxml
PMC2606813,True,PMC2606813.nxml
PMC4149999,True,PMC4149999.nxml
PMC4472594,True,PMC4472594.nxml
PMC3140088,True,PMC3140088.nxml
PMC2211768,True,PMC2211768.nxml
PMC3198905,True,PMC3198905.nxml
PMC4602452,True,PMC4602452.nxml
PMC4474386,True,PMC4474386.nxml
PMC3820023,True,PMC3820023.nxml
PMC1526636,False,PMC1526636.nxml
PMC2935329,False,PMC2935329.nxml
PMC3048625,False,PMC3048625.nxml
PMC3551223,False,PMC3551223.nxml
PMC3595980,False,PMC3595980.nxml
PMC3747519,False,PMC3747519.nxml
PMC3811149,False,PMC3811149.nxml
PMC1560157,True,PMC1560157.nxml
PMC2773518,True,PMC2773518.nxml
PMC3704734,True,PMC3704734.nxml
PMC4168417,True,PMC4168417.nxml
PMC4181448,True,PMC4181448.nxml
PMC4296776,True,PMC4296776.nxml
PMC4353003,True,PMC4353003.nxml
PMC4397389,True,PMC4397389.nxml
PMC3084507,True,PMC3084507.nxml
PMC3759754,True,PMC3759754.nxml
PMC4033001,True,PMC4033001.nxml
PMC4083221,True,PMC4083221.nxml
PMC4411999,True,PMC4411999.nxml
PMC4553388,True,PMC4553388.nxml
PMC3960774,True,PMC3960774.nxml
PMC2033537,False,PMC2033537.nxml
PMC4344992,False,PMC4344992.nxml
PMC4850463,False,PMC4850463.nxml
PMC5025983,False,PMC5025983.nxml
PMC3009465,False,PMC3009465.nxml
PMC3107807,False,PMC3107807.nxml
PMC3362721,False,PMC3362721.nxml
PMC3568080,False,PMC3568080.nxml
PMC3606444,False,PMC3606444.nxml
PMC3592512,False,PMC3592512.nxml
PMC4346122,False,PMC4346122.nxml
PMC2699812,True,PMC2699812.nxml
PMC2704525,True,PMC2704525.nxml
PMC2709021,True,PMC2709021.nxml
PMC3045067,True,PMC3045067.nxml
PMC4077855,True,PMC4077855.nxml
PMC2640764,True,PMC2640764.nxml
PMC1805445,True,PMC1805445.nxml
PMC3810595,True,PMC3810595.nxml
PMC4022276,True,PMC4022276.nxml
PMC2813726,True,PMC2813726.nxml
PMC3068522,True,PMC3068522.nxml
PMC3541090,True,PMC3541090.nxml
PMC3700586,True,PMC3700586.nxml
PMC3790962,True,PMC3790962.nxml
PMC2409893,True,PMC2409893.nxml
PMC1064124,True,PMC1064124.nxml
PMC1065021,True,PMC1065021.nxml
PMC3825644,True,PMC3825644.nxml
PMC1065044,False,PMC1065044.nxml
PMC1065059,False,PMC1065059.nxml
PMC1065097,True,PMC1065097.nxml
PMC1069662,True,PMC1069662.nxml
PMC2797101,True,PMC2797101.nxml
PMC2335098,True,PMC2335098.nxml
PMC3126933,True,PMC3126933.nxml
PMC1255742,True,PMC1255742.nxml
PMC1079795,True,PMC1079795.nxml
PMC2795838,True,PMC2795838.nxml
PMC1079940,True,PMC1079940.nxml
PMC3123562,True,PMC3123562.nxml
PMC3741953,True,PMC3741953.nxml
PMC2963526,True,PMC2963526.nxml
PMC3228288,True,PMC3228288.nxml
PMC3276501,True,PMC3276501.nxml
PMC3374810,True,PMC3374810.nxml
PMC3477132,True,PMC3477132.nxml
PMC3575359,True,PMC3575359.nxml
PMC3812126,True,PMC3812126.nxml
PMC3031894,False,PMC3031894.nxml
PMC3191400,False,PMC3191400.nxml
PMC4376187,False,PMC4376187.nxml
PMC5307871,False,PMC5307871.nxml
PMC2762503,True,PMC2762503.nxml
PMC2938440,True,PMC2938440.nxml
PMC3672512,True,PMC3672512.nxml
PMC3833107,True,PMC3833107.nxml
PMC4436806,True,PMC4436806.nxml
PMC4536982,True,PMC4536982.nxml
PMC4797478,True,PMC4797478.nxml
PMC4806419,True,PMC4806419.nxml
PMC4829729,True,PMC4829729.nxml
PMC3618202,True,PMC3618202.nxml
PMC3722016,True,PMC3722016.nxml
PMC4371419,True,PMC4371419.nxml
PMC2988999,True,PMC2988999.nxml
PMC3860456,True,PMC3860456.nxml
PMC4193529,True,PMC4193529.nxml
PMC4194537,True,PMC4194537.nxml
PMC1090612,True,PMC1090612.nxml
PMC4057151,True,PMC4057151.nxml
PMC4338465,True,PMC4338465.nxml
PMC3577858,True,PMC3577858.nxml
PMC2745803,True,PMC2745803.nxml
PMC3800572,True,PMC3800572.nxml
PMC1977908,True,PMC1977908.nxml
PMC4194999,True,PMC4194999.nxml
PMC5654747,False,PMC5654747.nxml
PMC3228950,True,PMC3228950.nxml
PMC3372043,True,PMC3372043.nxml
PMC3428286,True,PMC3428286.nxml
PMC3537557,True,PMC3537557.nxml
PMC3753479,True,PMC3753479.nxml
PMC3988031,True,PMC3988031.nxml
PMC3680423,True,PMC3680423.nxml
PMC4016747,True,PMC4016747.nxml
PMC4064106,True,PMC4064106.nxml
PMC4133198,True,PMC4133198.nxml
PMC4232864,True,PMC4232864.nxml
PMC4281557,True,PMC4281557.nxml
PMC4320528,True,PMC4320528.nxml
PMC4376208,True,PMC4376208.nxml
PMC4597042,True,PMC4597042.nxml
PMC4641398,True,PMC4641398.nxml
PMC4195918,True,PMC4195918.nxml
PMC4860852,True,PMC4860852.nxml
PMC1240982,True,PMC1240982.nxml
PMC2854763,True,PMC2854763.nxml
PMC2898856,True,PMC2898856.nxml
PMC2922741,True,PMC2922741.nxml
PMC2944083,True,PMC2944083.nxml
PMC3027626,True,PMC3027626.nxml
PMC3142022,True,PMC3142022.nxml
PMC3179488,True,PMC3179488.nxml
PMC3385446,True,PMC3385446.nxml
PMC3396444,True,PMC3396444.nxml
PMC3569679,True,PMC3569679.nxml
PMC3569691,True,PMC3569691.nxml
PMC4198076,True,PMC4198076.nxml
PMC4123963,False,PMC4123963.nxml
PMC5057328,False,PMC5057328.nxml
PMC5220163,False,PMC5220163.nxml
PMC3097351,True,PMC3097351.nxml
PMC1550628,True,PMC1550628.nxml
PMC3764313,False,PMC3764313.nxml
PMC2825183,True,PMC2825183.nxml
PMC4275494,True,PMC4275494.nxml
PMC4303610,True,PMC4303610.nxml
PMC3021388,True,PMC3021388.nxml
PMC2526125,True,PMC2526125.nxml
PMC1241655,True,PMC1241655.nxml
PMC3015492,True,PMC3015492.nxml
PMC5413462,True,PMC5413462.nxml
PMC1131894,True,PMC1131894.nxml
PMC1762324,True,PMC1762324.nxml
PMC1968629,True,PMC1968629.nxml
PMC2718201,True,PMC2718201.nxml
PMC3376777,True,PMC3376777.nxml
PMC1131912,True,PMC1131912.nxml
PMC3964022,True,PMC3964022.nxml
PMC5083775,True,PMC5083775.nxml
PMC3379616,False,PMC3379616.nxml
PMC3411192,False,PMC3411192.nxml
PMC4153099,False,PMC4153099.nxml
PMC4021681,True,PMC4021681.nxml
PMC2191350,True,PMC2191350.nxml
PMC1140953,True,PMC1140953.nxml
PMC2211893,True,PMC2211893.nxml
PMC4458869,False,PMC4458869.nxml
PMC1142209,True,PMC1142209.nxml
PMC2206232,True,PMC2206232.nxml
PMC4241563,True,PMC4241563.nxml
PMC1637124,False,PMC1637124.nxml
PMC2660455,True,PMC2660455.nxml
PMC3102468,True,PMC3102468.nxml
PMC3714509,True,PMC3714509.nxml
PMC3816903,True,PMC3816903.nxml
PMC4048225,True,PMC4048225.nxml
PMC4264937,True,PMC4264937.nxml
PMC4269648,True,PMC4269648.nxml
PMC1151597,True,PMC1151597.nxml
PMC1156875,True,PMC1156875.nxml
PMC1156925,True,PMC1156925.nxml
PMC2664276,True,PMC2664276.nxml
PMC3488177,False,PMC3488177.nxml
PMC1173132,True,PMC1173132.nxml
PMC2556399,True,PMC2556399.nxml
PMC3125145,True,PMC3125145.nxml
PMC3289601,True,PMC3289601.nxml
PMC3748464,True,PMC3748464.nxml
PMC1764434,True,PMC1764434.nxml
PMC5700806,True,PMC5700806.nxml
PMC2649223,True,PMC2649223.nxml
PMC2679614,True,PMC2679614.nxml
PMC2898851,True,PMC2898851.nxml
PMC3221539,True,PMC3221539.nxml
PMC3222977,True,PMC3222977.nxml
PMC3432200,True,PMC3432200.nxml
PMC3511472,True,PMC3511472.nxml
PMC3534196,True,PMC3534196.nxml
PMC3698788,True,PMC3698788.nxml
PMC3906213,True,PMC3906213.nxml
PMC1175027,True,PMC1175027.nxml
PMC1175868,True,PMC1175868.nxml
PMC2887098,True,PMC2887098.nxml
PMC3387599,True,PMC3387599.nxml
PMC1175907,True,PMC1175907.nxml
PMC1175917,True,PMC1175917.nxml
PMC3733429,True,PMC3733429.nxml
PMC4307177,True,PMC4307177.nxml
PMC4435917,True,PMC4435917.nxml
PMC4492176,True,PMC4492176.nxml
PMC4511451,True,PMC4511451.nxml
PMC4888731,True,PMC4888731.nxml
PMC4986185,True,PMC4986185.nxml
PMC1175931,False,PMC1175931.nxml
PMC3442738,True,PMC3442738.nxml
PMC3650051,True,PMC3650051.nxml
PMC2677729,True,PMC2677729.nxml
PMC3907518,True,PMC3907518.nxml
PMC4030605,True,PMC4030605.nxml
PMC1180840,True,PMC1180840.nxml
PMC1240204,True,PMC1240204.nxml
PMC1891438,True,PMC1891438.nxml
PMC3046160,True,PMC3046160.nxml
PMC3116297,True,PMC3116297.nxml
PMC3792618,True,PMC3792618.nxml
PMC1190164,True,PMC1190164.nxml
PMC1550935,False,PMC1550935.nxml
PMC2098782,True,PMC2098782.nxml
PMC2784505,True,PMC2784505.nxml
PMC2784509,True,PMC2784509.nxml
PMC2784516,True,PMC2784516.nxml
PMC2646012,True,PMC2646012.nxml
PMC2395528,False,PMC2395528.nxml
PMC2917559,True,PMC2917559.nxml
PMC4310883,True,PMC4310883.nxml
PMC3142332,False,PMC3142332.nxml
PMC2756723,False,PMC2756723.nxml
PMC3159048,False,PMC3159048.nxml
PMC2241592,True,PMC2241592.nxml
PMC2671567,True,PMC2671567.nxml
PMC3064892,True,PMC3064892.nxml
PMC3182562,True,PMC3182562.nxml
PMC2386783,True,PMC2386783.nxml
PMC2989199,True,PMC2989199.nxml
PMC3795660,True,PMC3795660.nxml
PMC1208931,True,PMC1208931.nxml
PMC1934916,True,PMC1934916.nxml
PMC2628944,True,PMC2628944.nxml
PMC1208937,True,PMC1208937.nxml
PMC4627612,True,PMC4627612.nxml
PMC2562367,False,PMC2562367.nxml
